# HELP kube_certificatesigningrequest_labels Kubernetes labels converted to Prometheus labels.
# TYPE kube_certificatesigningrequest_labels gauge
# HELP kube_certificatesigningrequest_created Unix creation timestamp
# TYPE kube_certificatesigningrequest_created gauge
# HELP kube_certificatesigningrequest_condition The number of each certificatesigningrequest condition
# TYPE kube_certificatesigningrequest_condition gauge
# HELP kube_certificatesigningrequest_cert_length Length of the issued cert
# TYPE kube_certificatesigningrequest_cert_length gauge
# HELP kube_configmap_info Information about configmap.
# TYPE kube_configmap_info gauge
kube_namespace_status_phase{namespace="cattle-prometheus",phase="Terminating"} 0
kube_namespace_status_phase{namespace="func",phase="Active"} 1
kube_namespace_status_phase{namespace="func",phase="Terminating"} 0
kube_namespace_status_phase{namespace="kube-system",phase="Active"} 1
kube_namespace_status_phase{namespace="kube-system",phase="Terminating"} 0
kube_namespace_status_phase{namespace="launcher",phase="Active"} 1
kube_namespace_status_phase{namespace="launcher",phase="Terminating"} 0
kube_namespace_status_phase{namespace="utils",phase="Active"} 1
kube_namespace_status_phase{namespace="utils",phase="Terminating"} 0
kube_namespace_status_phase{namespace="default",phase="Active"} 1
kube_namespace_status_phase{namespace="default",phase="Terminating"} 0
kube_namespace_status_phase{namespace="forethought-kodo",phase="Active"} 1
kube_namespace_status_phase{namespace="forethought-kodo",phase="Terminating"} 0
kube_namespace_status_phase{namespace="middleware",phase="Active"} 1
kube_namespace_status_phase{namespace="middleware",phase="Terminating"} 0
kube_namespace_status_phase{namespace="kube-node-lease",phase="Active"} 1
kube_namespace_status_phase{namespace="kube-node-lease",phase="Terminating"} 0
kube_namespace_status_phase{namespace="forethought-core",phase="Active"} 1
kube_namespace_status_phase{namespace="forethought-core",phase="Terminating"} 0
kube_namespace_status_phase{namespace="func2",phase="Active"} 1
kube_namespace_status_phase{namespace="func2",phase="Terminating"} 0
# HELP kube_namespace_status_condition The condition of a namespace.
# TYPE kube_namespace_status_condition gauge
# HELP kube_networkpolicy_created Unix creation timestamp of network policy
# TYPE kube_networkpolicy_created gauge
# HELP kube_networkpolicy_labels Kubernetes labels converted to Prometheus labels
# TYPE kube_networkpolicy_labels gauge
# HELP kube_networkpolicy_spec_ingress_rules Number of ingress rules on the networkpolicy
# TYPE kube_networkpolicy_spec_ingress_rules gauge
# HELP kube_networkpolicy_spec_egress_rules Number of egress rules on the networkpolicy
# TYPE kube_networkpolicy_spec_egress_rules gauge
# HELP kube_node_info Information about a cluster node.
# TYPE kube_node_info gauge
kube_node_info{node="df-idc-qa-001",kernel_version="3.10.0-1127.19.1.el7.x86_64",os_image="CentOS Linux 7 (Core)",container_runtime_version="docker://19.3.15",kubelet_version="v1.19.4",kubeproxy_version="v1.19.4",provider_id="",pod_cidr="10.1.0.0/24"} 1
kube_node_info{node="df-idc-qa-002",kernel_version="3.10.0-1127.19.1.el7.x86_64",os_image="CentOS Linux 7 (Core)",container_runtime_version="docker://19.3.15",kubelet_version="v1.19.4",kubeproxy_version="v1.19.4",provider_id="",pod_cidr="10.1.1.0/24"} 1
# HELP kube_node_created Unix creation timestamp
# TYPE kube_node_created gauge
kube_node_created{node="df-idc-qa-001"} 1.609741609e+09
kube_node_created{node="df-idc-qa-002"} 1.609742372e+09
# HELP kube_node_labels Kubernetes labels converted to Prometheus labels.
# TYPE kube_node_labels gauge
kube_node_labels{node="df-idc-qa-001",label_beta_kubernetes_io_arch="amd64",label_beta_kubernetes_io_os="linux",label_kubernetes_io_arch="amd64",label_kubernetes_io_hostname="df-idc-qa-001",label_kubernetes_io_os="linux",label_node_role_kubernetes_io_master="",label_node_role_kubernetes_io_node=""} 1
kube_node_labels{node="df-idc-qa-002",label_beta_kubernetes_io_arch="amd64",label_beta_kubernetes_io_os="linux",label_kubernetes_io_arch="amd64",label_kubernetes_io_hostname="df-idc-qa-002",label_kubernetes_io_os="linux",label_node_role_kubernetes_io_node=""} 1
# HELP kube_node_role The role of a cluster node.
# TYPE kube_node_role gauge
kube_node_role{node="df-idc-qa-001",role="master"} 1
kube_node_role{node="df-idc-qa-001",role="node"} 1
kube_node_role{node="df-idc-qa-002",role="node"} 1
# HELP kube_node_spec_unschedulable Whether a node can schedule new pods.
# TYPE kube_node_spec_unschedulable gauge
kube_node_spec_unschedulable{node="df-idc-qa-001"} 0
kube_node_spec_unschedulable{node="df-idc-qa-002"} 0
# HELP kube_node_spec_taint The taint of a cluster node.
# TYPE kube_node_spec_taint gauge
# HELP kube_node_status_condition The condition of a cluster node.
# TYPE kube_node_status_condition gauge
kube_node_status_condition{node="df-idc-qa-002",condition="MemoryPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="MemoryPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-002",condition="MemoryPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="DiskPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="DiskPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-002",condition="DiskPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="PIDPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="PIDPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-002",condition="PIDPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="Ready",status="true"} 1
kube_node_status_condition{node="df-idc-qa-002",condition="Ready",status="false"} 0
kube_node_status_condition{node="df-idc-qa-002",condition="Ready",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="MemoryPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="MemoryPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-001",condition="MemoryPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="DiskPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="DiskPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-001",condition="DiskPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="PIDPressure",status="true"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="PIDPressure",status="false"} 1
kube_node_status_condition{node="df-idc-qa-001",condition="PIDPressure",status="unknown"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="Ready",status="true"} 1
kube_node_status_condition{node="df-idc-qa-001",condition="Ready",status="false"} 0
kube_node_status_condition{node="df-idc-qa-001",condition="Ready",status="unknown"} 0
# HELP kube_node_status_phase The phase the node is currently in.
# TYPE kube_node_status_phase gauge
# HELP kube_node_status_capacity The capacity for different resources of a node.
# TYPE kube_node_status_capacity gauge
kube_node_status_capacity{node="df-idc-qa-001",resource="hugepages_1Gi",unit="byte"} 0
kube_node_status_capacity{node="df-idc-qa-001",resource="hugepages_2Mi",unit="byte"} 0
kube_node_status_capacity{node="df-idc-qa-001",resource="memory",unit="byte"} 8.200880128e+09
kube_node_status_capacity{node="df-idc-qa-001",resource="pods",unit="integer"} 110
kube_node_status_capacity{node="df-idc-qa-001",resource="cpu",unit="core"} 4
kube_node_status_capacity{node="df-idc-qa-001",resource="ephemeral_storage",unit="byte"} 1.05554128896e+11
kube_node_status_capacity{node="df-idc-qa-002",resource="pods",unit="integer"} 110
kube_node_status_capacity{node="df-idc-qa-002",resource="cpu",unit="core"} 4
kube_node_status_capacity{node="df-idc-qa-002",resource="ephemeral_storage",unit="byte"} 1.05554128896e+11
kube_node_status_capacity{node="df-idc-qa-002",resource="hugepages_1Gi",unit="byte"} 0
kube_node_status_capacity{node="df-idc-qa-002",resource="hugepages_2Mi",unit="byte"} 0
kube_node_status_capacity{node="df-idc-qa-002",resource="memory",unit="byte"} 8.200871936e+09
# HELP kube_node_status_capacity_pods The total pod resources of the node.
# TYPE kube_node_status_capacity_pods gauge
kube_node_status_capacity_pods{node="df-idc-qa-001"} 110
kube_node_status_capacity_pods{node="df-idc-qa-002"} 110
# HELP kube_node_status_capacity_cpu_cores The total CPU resources of the node.
# TYPE kube_node_status_capacity_cpu_cores gauge
kube_node_status_capacity_cpu_cores{node="df-idc-qa-001"} 4
kube_node_status_capacity_cpu_cores{node="df-idc-qa-002"} 4
# HELP kube_node_status_capacity_memory_bytes The total memory resources of the node.
# TYPE kube_node_status_capacity_memory_bytes gauge
kube_node_status_capacity_memory_bytes{node="df-idc-qa-001"} 8.200880128e+09
kube_node_status_capacity_memory_bytes{node="df-idc-qa-002"} 8.200871936e+09
# HELP kube_node_status_allocatable The allocatable for different resources of a node that are available for scheduling.
# TYPE kube_node_status_allocatable gauge
kube_node_status_allocatable{node="df-idc-qa-001",resource="hugepages_1Gi",unit="byte"} 0
kube_node_status_allocatable{node="df-idc-qa-001",resource="hugepages_2Mi",unit="byte"} 0
kube_node_status_allocatable{node="df-idc-qa-001",resource="memory",unit="byte"} 8.096022528e+09
kube_node_status_allocatable{node="df-idc-qa-001",resource="pods",unit="integer"} 110
kube_node_status_allocatable{node="df-idc-qa-001",resource="cpu",unit="core"} 4
kube_node_status_allocatable{node="df-idc-qa-001",resource="ephemeral_storage",unit="byte"} 9.499871585e+10
kube_node_status_allocatable{node="df-idc-qa-002",resource="hugepages_1Gi",unit="byte"} 0
kube_node_status_allocatable{node="df-idc-qa-002",resource="hugepages_2Mi",unit="byte"} 0
kube_node_status_allocatable{node="df-idc-qa-002",resource="memory",unit="byte"} 8.096014336e+09
kube_node_status_allocatable{node="df-idc-qa-002",resource="pods",unit="integer"} 110
kube_node_status_allocatable{node="df-idc-qa-002",resource="cpu",unit="core"} 4
kube_node_status_allocatable{node="df-idc-qa-002",resource="ephemeral_storage",unit="byte"} 9.499871585e+10
# HELP kube_node_status_allocatable_pods The pod resources of a node that are available for scheduling.
# TYPE kube_node_status_allocatable_pods gauge
kube_node_status_allocatable_pods{node="df-idc-qa-001"} 110
kube_node_status_allocatable_pods{node="df-idc-qa-002"} 110
# HELP kube_node_status_allocatable_cpu_cores The CPU resources of a node that are available for scheduling.
# TYPE kube_node_status_allocatable_cpu_cores gauge
kube_node_status_allocatable_cpu_cores{node="df-idc-qa-001"} 4
kube_node_status_allocatable_cpu_cores{node="df-idc-qa-002"} 4
# HELP kube_node_status_allocatable_memory_bytes The memory resources of a node that are available for scheduling.
# TYPE kube_node_status_allocatable_memory_bytes gauge
kube_node_status_allocatable_memory_bytes{node="df-idc-qa-001"} 8.096022528e+09
kube_node_status_allocatable_memory_bytes{node="df-idc-qa-002"} 8.096014336e+09
# HELP kube_persistentvolumeclaim_labels Kubernetes labels converted to Prometheus labels.
# TYPE kube_persistentvolumeclaim_labels gauge
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="nsqd-data-1"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="message-desk-worker-logs"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="ft-sysconfig"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="management-backend-logs"} 1
kube_persistentvolumeclaim_labels{namespace="func2",persistentvolumeclaim="func-packages"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="core-worker-logs"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-kodo",persistentvolumeclaim="kodo-inner-logs"} 1
kube_persistentvolumeclaim_labels{namespace="launcher",persistentvolumeclaim="persistent-data",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="inner-logs"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="mysql-data",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-kodo",persistentvolumeclaim="kodo-logs"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="kapacitor-data-02"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="es-plugins",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="es-data",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="es-config",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="message-desk-logs"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="nsqd-data-3"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="kapacitor-data-01"} 1
kube_persistentvolumeclaim_labels{namespace="utils",persistentvolumeclaim="internal-dataway-logs"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="influx-data",label_cattle_io_creator="norman"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="core-worker-beat-logs"} 1
kube_persistentvolumeclaim_labels{namespace="func2",persistentvolumeclaim="func-resources"} 1
kube_persistentvolumeclaim_labels{namespace="utils",persistentvolumeclaim="internal-dataway-cache"} 1
kube_persistentvolumeclaim_labels{namespace="utils",persistentvolumeclaim="data-warehouse-logs"} 1
kube_persistentvolumeclaim_labels{namespace="forethought-core",persistentvolumeclaim="front-backend-logs"} 1
kube_persistentvolumeclaim_labels{namespace="middleware",persistentvolumeclaim="nsqd-data-2"} 1
# HELP kube_persistentvolumeclaim_info Information about persistent volume claim.
# TYPE kube_persistentvolumeclaim_info gauge
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="management-backend-logs",storageclass="dataflux-nfs-storage",volumename="pvc-2e597fe8-04d8-4651-aff1-ec5b76a68c10"} 1
kube_persistentvolumeclaim_info{namespace="func2",persistentvolumeclaim="func-packages",storageclass="dataflux-nfs-storage",volumename="pvc-b5b6981b-b895-4879-9220-b92407b41d77"} 1
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="core-worker-logs",storageclass="dataflux-nfs-storage",volumename="pvc-6372234d-fe7c-4e5a-b3ac-527607f1e450"} 1
kube_persistentvolumeclaim_info{namespace="forethought-kodo",persistentvolumeclaim="kodo-inner-logs",storageclass="dataflux-nfs-storage",volumename="pvc-56f4ad33-d4fc-4826-a6a5-0f4962be63ea"} 1
kube_persistentvolumeclaim_info{namespace="launcher",persistentvolumeclaim="persistent-data",storageclass="dataflux-nfs-storage",volumename="pvc-3effaf2c-5875-4ffd-976b-7b0af227b09a"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="nsqd-data-1",storageclass="dataflux-nfs-storage",volumename="pvc-fd9b5cec-6064-43b2-bca6-ca699ac34ef1"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="message-desk-worker-logs",storageclass="dataflux-nfs-storage",volumename="pvc-2e6d0b2d-386e-4c57-b9bd-bcabdc2bc89c"} 1
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="ft-sysconfig",storageclass="dataflux-nfs-storage",volumename="pvc-faf5f2db-5159-4a60-b6ed-ea42b5223159"} 1
kube_persistentvolumeclaim_info{namespace="forethought-kodo",persistentvolumeclaim="kodo-logs",storageclass="dataflux-nfs-storage",volumename="pvc-dd44331a-c967-45ab-a81b-fc1ca118ee77"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="kapacitor-data-02",storageclass="dataflux-nfs-storage",volumename="pvc-07f3f156-379b-452c-aa85-7c083e67b8e8"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="es-plugins",storageclass="dataflux-nfs-storage",volumename="pvc-04798f1a-9e42-45df-a7d8-9ad357d4c7df"} 1
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="inner-logs",storageclass="dataflux-nfs-storage",volumename="pvc-b20a3481-1ba2-4228-841c-bae97c96b313"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="mysql-data",storageclass="dataflux-nfs-storage",volumename="pvc-58e609d9-ad0a-4a50-96f1-a0d01f9377c8"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="message-desk-logs",storageclass="dataflux-nfs-storage",volumename="pvc-48836feb-80d6-44a8-963a-9af532b2fb8f"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="nsqd-data-3",storageclass="dataflux-nfs-storage",volumename="pvc-1423cb09-7380-4f03-9110-69f0fdee1540"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="kapacitor-data-01",storageclass="dataflux-nfs-storage",volumename="pvc-8b7e7114-a397-402f-80a4-a76ac021d616"} 1
kube_persistentvolumeclaim_info{namespace="utils",persistentvolumeclaim="internal-dataway-logs",storageclass="dataflux-nfs-storage",volumename="pvc-38412aaa-9005-4266-8225-8ae4ac6a01ba"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="es-data",storageclass="dataflux-nfs-storage",volumename="pvc-776ce769-43f5-4251-a34e-b58905013fa4"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="es-config",storageclass="dataflux-nfs-storage",volumename="pvc-ee0669a2-dbd7-45a5-abb3-f800282ee292"} 1
kube_persistentvolumeclaim_info{namespace="func2",persistentvolumeclaim="func-resources",storageclass="dataflux-nfs-storage",volumename="pvc-d2a83320-4233-4e8c-aba3-350ae5d146b2"} 1
kube_persistentvolumeclaim_info{namespace="utils",persistentvolumeclaim="internal-dataway-cache",storageclass="dataflux-nfs-storage",volumename="pvc-8dedb8a3-68bf-44c2-8b48-0e0b0fb2f772"} 1
kube_persistentvolumeclaim_info{namespace="utils",persistentvolumeclaim="data-warehouse-logs",storageclass="dataflux-nfs-storage",volumename="pvc-94ffe1e9-75a5-47a8-80c6-899274c57088"} 1
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="front-backend-logs",storageclass="dataflux-nfs-storage",volumename="pvc-02e9399f-687e-4bea-8c59-1424f42c03fb"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="nsqd-data-2",storageclass="dataflux-nfs-storage",volumename="pvc-7b305055-4c6c-4134-9e88-e4dd8d974e2e"} 1
kube_persistentvolumeclaim_info{namespace="middleware",persistentvolumeclaim="influx-data",storageclass="dataflux-nfs-storage",volumename="pvc-6a206f75-626c-4069-8aae-859b2eb1ea2c"} 1
kube_persistentvolumeclaim_info{namespace="forethought-core",persistentvolumeclaim="core-worker-beat-logs",storageclass="dataflux-nfs-storage",volumename="pvc-30b07e5d-89fb-4f79-bdfa-74cd64d22683"} 1
# HELP kube_persistentvolumeclaim_status_phase The phase the persistent volume claim is currently in.
# TYPE kube_persistentvolumeclaim_status_phase gauge
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-02",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-02",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-02",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-plugins",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-plugins",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-plugins",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="inner-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="inner-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="inner-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="mysql-data",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="mysql-data",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="mysql-data",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-3",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-3",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-3",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-01",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-01",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="kapacitor-data-01",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-data",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-data",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-data",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-config",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-config",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="es-config",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-resources",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-resources",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-resources",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-cache",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-cache",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="internal-dataway-cache",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="data-warehouse-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="data-warehouse-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="utils",persistentvolumeclaim="data-warehouse-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="front-backend-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="front-backend-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="front-backend-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-2",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-2",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-2",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="influx-data",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="influx-data",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="influx-data",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-beat-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-beat-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-beat-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="management-backend-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="management-backend-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="management-backend-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-packages",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-packages",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="func2",persistentvolumeclaim="func-packages",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="core-worker-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-inner-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-inner-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-kodo",persistentvolumeclaim="kodo-inner-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="launcher",persistentvolumeclaim="persistent-data",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="launcher",persistentvolumeclaim="persistent-data",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="launcher",persistentvolumeclaim="persistent-data",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-1",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-1",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="nsqd-data-1",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-worker-logs",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-worker-logs",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="middleware",persistentvolumeclaim="message-desk-worker-logs",phase="Pending"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="ft-sysconfig",phase="Lost"} 0
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="ft-sysconfig",phase="Bound"} 1
kube_persistentvolumeclaim_status_phase{namespace="forethought-core",persistentvolumeclaim="ft-sysconfig",phase="Pending"} 0
# HELP kube_persistentvolumeclaim_resource_requests_storage_bytes The capacity of storage requested by the persistent volume claim.
# TYPE kube_persistentvolumeclaim_resource_requests_storage_bytes gauge
kube_persistentvolumeclaim_resource_requests_storage_bytes{namespace="middleware",persistentvolumeclaim="es-data"} 3.221225472e+10
